product_title,category_label,number_of_views,merchant_rating,listing_date,title_word_count,title_char_count,longest_word_length
bosch serie 4 wan24100gb 7kg 1200rpm freestanding washing machine white,Washing Machines,3384.0,2.5,2022-05-08,10,71,12
bosch serie 4 wan24100gb washing machine white,Washing Machines,730.0,4.3,2024-01-03,7,46,10
bosch wan24100gb/wan24100gb,Washing Machines,2025.0,2.3,2024-11-08,2,27,21
bosch serie 4 wan24100gb 7kg 1200rpm freestanding washing machine white,Washing Machines,4998.0,2.8,2023-01-03,10,71,12
1200rpm washing machine 7kg load class a,Washing Machines,4228.0,3.5,2022-02-27,7,40,7
bosch serie 4 free standing washing machine in white,Washing Machines,2766.0,1.3,2023-07-11,9,52,8
bosch 7kg 1200 spin washing machine wan24100gb,Washing Machines,2098.0,4.8,2022-02-17,7,46,10
bosch wan24001gb freestanding washing machine,Washing Machines,391.0,3.3,2023-07-16,5,45,12
blomberg lwf27441w 1400rpm spin white 7kg washing machine,Washing Machines,2743.0,3.0,2023-08-16,8,57,9
blomberg lwf27441w 1400 spin 7kg washing machine,Washing Machines,3784.0,4.4,2024-03-22,7,48,9
blomberg lwf27441w washing machine in white 1400rpm 7kg a 3yr gtee,Washing Machines,3837.0,4.5,2022-02-28,11,66,9
lwf27441w 1400 spin 7kg washing machine,Washing Machines,4603.0,3.1,2022-06-10,6,39,9
blomberg lwf27441w 1400 spin 7kg washing machine,Washing Machines,1685.0,4.7,2022-04-13,7,48,9
blomberg lwf27441w 7kg 1400 spin washing machine white a rated,Washing Machines,2914.0,1.3,2024-04-25,10,62,9
blomberg lwf27441w 1400 spin 7kg washing machine,Washing Machines,1418.0,1.5,2023-02-16,7,48,9
blomberg lwf27441w,Washing Machines,4191.0,3.4,2024-02-25,2,18,9
bosch wkd28541gb 1400 spin 7kg 4kg integrated washer dryer,Washing Machines,4201.0,2.4,2022-07-02,9,58,10
bosch wkd28541gb integrated washer dryer 1400rpm 7/4kg large display,Washing Machines,4090.0,2.9,2023-02-21,9,68,10
bosch wkd28541gb integrated washer dryer white,Washing Machines,3726.0,2.3,2023-02-03,6,46,10
bosch wkd28541gb 7kg serie 6 fully integrated washer dryer,Washing Machines,4773.0,2.6,2024-08-14,9,58,10
integrated washer dryer,Washing Machines,3629.0,4.3,2024-02-18,3,23,10
bosch wkd28541gb washer dryer,Washing Machines,3313.0,3.4,2023-10-17,4,29,10
bosch serie 6 wkd28541gb 7kg wash 4kg dry 1400rpm integrated washer dryer,Washing Machines,4951.0,5.0,2023-03-13,12,73,10
bosch wkd28541gb series 6 7kg washer dryer,Washing Machines,4885.0,4.1,2022-11-14,7,42,10
bosch wkd28541gb serie 6 integrated front loading washer dryers white,Washing Machines,4610.0,2.1,2023-08-29,10,69,10
bosch serie 6 integrated washer dryer in white,Washing Machines,1084.0,2.1,2024-06-29,8,46,10
bosch serie 6 wkd28541gb 7kg wash 4kg dry 1400rpm integrated washer dryer,Washing Machines,1007.0,2.3,2023-05-12,12,73,10
bosch wkd28541gb serie 6 integrated front loading washer dryers white,Washing Machines,1317.0,4.4,2023-03-03,10,69,10
neff v6320x1gb integrated washer dryer,Washing Machines,2349.0,1.1,2024-03-28,5,38,10
neff v6320x1gb fully integrated washer dryer 1400spin 7 4kg white door,Washing Machines,2693.0,1.9,2024-10-19,11,70,10
neff v6320x1gb 7kg wash 4kg dry 1400rpm integrated washer dryer white,Washing Machines,2278.0,4.6,2022-08-28,11,69,10
neff v6320x1gb integrated washer dryer,Washing Machines,3722.0,3.6,2024-12-18,5,38,10
neff v6320x1gb/v6320x1gb,Washing Machines,3693.0,1.9,2024-03-07,2,24,19
neff integrated washer dryer in white,Washing Machines,4392.0,1.9,2022-07-22,6,37,10
neff v6320x1gb built in 7kg washer dryer,Washing Machines,4550.0,4.5,2022-10-14,7,40,9
indesit ecotime iwdc6125 6 5kg 1200 spin washer dryer white,Washing Machines,4335.0,4.6,2022-03-14,10,59,8
indesit eco time free standing washer dryer in white,Washing Machines,3247.0,2.0,2023-12-27,9,52,8
washer dryer,Washing Machines,3134.0,2.7,2022-12-03,2,12,6
indesit iwdc6125 6kg/5kg 1200rpm freestanding washer dryer white,Washing Machines,2598.0,4.3,2022-07-22,8,64,12
indesit iwdc6125 6kg/5kg 1200rpm freestanding washer dryer white,Washing Machines,2185.0,4.1,2022-08-19,8,64,12
indesit iwdc6125 ecotime iwdc 6125 washer dryer white,Washing Machines,4052.0,4.3,2024-06-22,8,53,8
indesit iwdc6125 washer dryer white,Washing Machines,4549.0,3.1,2024-12-16,5,35,8
indesit iwdc6125 washer dryer,Washing Machines,3824.0,4.6,2023-10-06,4,29,8
indesit iwdc 6125 6kg 5kg 1200 spin washer dryer white,Washing Machines,3520.0,2.3,2024-07-03,10,54,7
indesit iwdc6125 washer dryer in white 1200rpm 6kg wash 5kg dry,Washing Machines,1249.0,1.6,2022-10-07,11,63,8
indesit iwdc6125 6kg washer dryer,Washing Machines,2074.0,3.8,2024-03-19,5,33,8
indesit iwdc6125 washer dryer,Washing Machines,2504.0,3.2,2023-04-11,4,29,8
hotpoint bhwm129/2 7kg 1200 spin integrated washing machine white,Washing Machines,4790.0,4.4,2024-01-07,9,65,10
hotpoint aquarius bhwm1292 built in integrated washing machine,Washing Machines,4805.0,1.3,2024-03-14,8,62,10
hotpoint bhwm1292/bhwm1292,Washing Machines,2014.0,4.4,2022-09-23,2,26,17
hotpoint bhwm1292 integrated washing machine,Washing Machines,4944.0,2.2,2022-09-04,5,44,10
hotpoint integrated washing machine in white,Washing Machines,948.0,3.6,2022-03-19,6,44,10
hotpoint bhwm1292 washing machine integrated 7kilogram 1200rpm,Washing Machines,106.0,1.2,2024-05-03,7,62,10
hotpoint bhwm1292 integrated washing machine 1200rpm 7kg a rated,Washing Machines,2491.0,3.4,2022-09-10,9,64,10
hotpoint bhwm129 7kg 1200 spin washing machine white,Washing Machines,4692.0,3.9,2023-04-20,8,52,8
1200rpm integrated washer 6.5kg load class a,Washing Machines,154.0,2.5,2022-06-25,7,44,10
hotpoint bhwm1292 built in washer 7kg 1200rpm eco wash,Washing Machines,3240.0,1.9,2024-08-28,9,54,8
hotpoint bhwm1292 7kg washing machine,Washing Machines,795.0,3.2,2022-09-11,5,37,8
hotpoint bhwd1291 integrated washer dryer 1200rpm 6.5kg/5kg b rated,Washing Machines,4367.0,4.3,2024-06-21,9,67,10
hotpoint aquarius bhwm1292 built in integrated washing machine,Washing Machines,1570.0,2.3,2022-04-17,8,62,10
bosch wan24108gb 8kg washing machine 1200rpm white,Washing Machines,1634.0,2.0,2022-02-27,7,50,10
bosch wan24108gb washing machine,Washing Machines,1938.0,2.1,2024-07-30,4,32,10
bosch serie 4 wan24108gb 8kg 1200 spin washing machine,Washing Machines,1532.0,4.8,2022-03-25,9,54,10
bosch serie 4 wan24108gb 8kg 1200rpm freestanding washing white,Washing Machines,3028.0,2.4,2023-12-13,9,63,12
bosch wan24108gb 1200rpm 8kg serie 4 ecosilence washer white,Washing Machines,4217.0,1.0,2024-06-19,9,60,10
bosch serie 4 8kg 1200 spin washing machine in white wan24108gb,Washing Machines,1440.0,4.1,2023-10-19,11,63,10
bosch wan24108gb 8kg 1200 washing machine white,Washing Machines,1398.0,3.8,2023-04-01,7,47,10
bosch wan24108gb 8kg 1200 spin washer,Washing Machines,3646.0,1.5,2023-10-21,6,37,10
bosch wan24108gb serie 4 washing machine in white 1200rpm 8kg a,Washing Machines,3397.0,4.9,2024-02-12,11,63,10
bosch washing machine wan28108gb 8kg 1400rpm,Washing Machines,4245.0,3.4,2024-03-01,6,44,10
indesit iwdd7123 7kg wash 5kg dry 1200rpm freestanding washer dryer white,Washing Machines,4802.0,3.0,2024-04-30,11,73,12
indesit ecotime iwdd7123 7 5kg 1200 spin washer dryer white,Washing Machines,3042.0,2.5,2023-06-10,10,59,8
indesit iwdd7123 washer dryer white,Washing Machines,1615.0,4.6,2022-09-23,5,35,8
indesit advance free standing washer dryer in white,Washing Machines,1513.0,2.0,2022-05-21,8,51,8
indesit iwdd7123 7kg wash 5kg dry 1200rpm freestanding washer dryer white,Washing Machines,2598.0,2.1,2024-06-13,11,73,12
1200rpm washer dryer 7kg/5kg load 16 progs white,Washing Machines,844.0,1.5,2023-02-10,8,48,7
indesit iwdd7123 7kg washer dryer,Washing Machines,3419.0,4.0,2022-10-20,5,33,8
indesit eco time iwdd7123p freestanding washer dryer white,Washing Machines,3530.0,3.4,2024-11-20,8,58,12
indesit washer dryer 7 5 kg 1200 spin b small digit,Washing Machines,2327.0,3.4,2022-12-21,11,51,7
indesit iwdd7123 washer dryer 1200spin 7 5kg white,Washing Machines,3040.0,1.9,2022-07-24,8,50,8
1200rpm integrated washing machine 7kg load class a,Washing Machines,1976.0,3.6,2024-09-20,8,51,10
zanussi integrated washing machine in white,Washing Machines,1835.0,4.1,2022-10-18,6,43,10
zanussi zwi71201wa 7kg 1200rpm integrated washing machine white,Washing Machines,4899.0,2.4,2022-04-21,8,63,10
zanussi zwi71201wa 7kg 1200rpm integrated washing machine,Washing Machines,354.0,4.2,2024-12-27,7,57,10
zanussi zwi71201wa 7kg integrated washing machine white,Washing Machines,1605.0,2.4,2023-01-08,7,55,10
zanussi zwi71201wa a 7kg 1200 spin integrated washing machine in white,Washing Machines,4473.0,4.0,2022-07-15,11,70,10
zanussi zwi71201wa 7kg 1200rpm integrated washing machine white,Washing Machines,3195.0,1.1,2022-05-06,8,63,10
zanussi zwi71201wa 7kg 1200rpm integrated washing machine,Washing Machines,987.0,4.9,2024-06-05,7,57,10
bosch active oxygen serie 8 waw28750gb 9kg 1400 spin washing machine a 30,Washing Machines,4328.0,4.9,2024-07-12,13,73,10
bosch waw28750gb 9kg serie 8 washing machine 1400rpm white,Washing Machines,153.0,2.1,2022-06-04,9,58,10
bosch serie 8 free standing washing machine in white,Washing Machines,906.0,2.8,2022-04-18,9,52,8
bosch serie 8 activeoxygen waw28750gb 9kg 1400rpm freestanding washing machine white,Washing Machines,3763.0,1.3,2022-02-04,11,84,12
bosch waw28750gb washing machine,Washing Machines,1620.0,4.5,2024-12-03,4,32,10
bosch waw28750gb free standing washing machine,Washing Machines,3628.0,3.3,2023-10-17,6,46,10
bosch waw28750gb 9kg load a 1400rpm white washing machine,Washing Machines,3574.0,2.5,2023-12-24,9,57,10
bosch waw28750gb 1400rpm 9kg serie 8 premium washing machine white,Washing Machines,4418.0,1.5,2024-09-24,10,66,10
bosch serie 8 activeoxygen waw28750gb washing machine white,Washing Machines,331.0,4.8,2023-02-20,8,59,12
bosch serie 8 activeoxygen waw28750gb 9kg 1400rpm freestanding washing machine white,Washing Machines,4338.0,3.1,2024-09-26,11,84,12
1400rpm washing machine 9kg load class a white,Washing Machines,429.0,2.1,2022-10-12,8,46,7
bosch waw28750gb 9kg load a 1400rpm white washing machine,Washing Machines,2423.0,2.4,2023-06-02,9,57,10
bosch waw325h0gb ex display 9kg washing machine 1600rpm white,Washing Machines,80.0,2.1,2022-01-27,9,61,10
bosch waw325h0gb 9kg automatic washing machine,Washing Machines,1573.0,3.4,2022-08-15,6,46,10
bosch waw325h0gb/waw325h0gb,Washing Machines,419.0,4.7,2024-04-27,2,27,21
washing machine,Washing Machines,466.0,4.4,2022-01-18,2,15,7
serie 8 waw325h0gb 9kg 1600 spin washing machine,Washing Machines,3393.0,2.8,2022-02-12,8,48,10
bosch waw325h0gb 9kg 1600 washing machine white,Washing Machines,1565.0,4.3,2022-03-30,7,47,10
bosch serie 8 waw325h0gb 9kg 1600rpm antivibration washing machine antistain,Washing Machines,1518.0,2.7,2023-08-09,10,76,13
bosch waw325h0gb washer 1600rp 9kg serie 8 activewater white,Washing Machines,4030.0,2.0,2022-06-06,9,60,11
bosch waw325h0gb serie 8 ultra efficient 9kg 1600rpm freestanding washing machine white,Washing Machines,2035.0,4.9,2022-05-14,12,87,12
bosch serie 8 9kg 1600 spin washing machine in white waw325h0gb,Washing Machines,803.0,2.2,2023-04-09,11,63,10
bosch waw325h0gb 1600 spin washing machine,Washing Machines,1077.0,2.3,2024-01-11,6,42,10
bosch waw325h0gb serie 8 washing machine in white 1600rpm 9kg a,Washing Machines,1632.0,5.0,2024-11-23,11,63,10
bosch serie 8 waw325h0gb smart 9 kg 1600 spin washing machine white,Washing Machines,1984.0,1.5,2022-03-24,12,67,10
bosch washing machine 9kg 1600rpm waw325h0gb,Washing Machines,3.0,4.0,2024-07-17,6,44,10
zanussi zwf91483wr 9kg washing machine,Washing Machines,602.0,4.7,2024-05-15,5,38,10
zanussi zwf91483wr 9kg 1400 spin freestanding white washing machine,Washing Machines,2367.0,3.0,2022-07-23,9,67,12
zanussi zwf91483wr a 9kg 1400 spin freestanding washing machine,Washing Machines,3675.0,1.0,2024-08-19,9,63,12
zanussi zwf91483wr 9kg 1400 spin lindo 300 washer,Washing Machines,500.0,2.5,2023-05-12,8,49,10
zanussi zwf91483wr lindo300 washing machine in white 1400rpm 9kg a,Washing Machines,184.0,1.4,2023-03-18,10,66,10
zanussi zwf91483wr lindo300 9kg washing machine,Washing Machines,3509.0,2.7,2024-04-07,6,47,10
zanussi zwf91483wr 9kg 1400 spin washing machine white a rated,Washing Machines,3251.0,4.2,2024-05-20,10,62,10
hotpoint wdal8640g aquarius 8kg wash 6kg dry 1400rpm freestanding washer dryer graphite,Washing Machines,2940.0,2.7,2022-03-21,12,87,12
washer dryer,Washing Machines,1295.0,3.2,2024-03-22,2,12,6
hotpoint free standing washer dryer in graphite,Washing Machines,54.0,3.3,2024-07-03,7,47,8
hotpoint wdal8640guk 8 6kg 1400 spin washer dryer in graphite,Washing Machines,1724.0,4.4,2023-07-24,10,61,11
hotpoint wdal8640g aquarius 8kg wash 6kg dry 1400rpm freestanding washer dryer graphite,Washing Machines,2910.0,2.2,2024-05-11,12,87,12
hotpoint aquarius wdal 8640g washer dryer graphite,Washing Machines,1870.0,4.3,2022-06-18,7,50,8
hotpoint wdal8640g freestanding washer dryer in graphite,Washing Machines,4172.0,3.3,2024-10-08,7,56,12
1400rpm washer dryer 8kg/6kg load graphite,Washing Machines,2343.0,2.2,2022-08-24,6,42,8
hotpoint wdal8640g aquarius washer dryer in graphite 1400rpm 8kg 6kg,Washing Machines,3290.0,2.2,2023-02-03,10,68,9
hotpoint wdal8640g 8kg washer 6kg dryer,Washing Machines,3348.0,2.4,2023-08-11,6,39,9
hotpoint wdal8640g 1400rpm 8 6kg aquarius washer dryer graphite,Washing Machines,1601.0,3.5,2024-03-31,9,63,9
hotpoint wdal8640guk 6kg 1400 spin washer dryer graphite,Washing Machines,2793.0,1.9,2024-10-09,8,56,11
hotpoint wdal8640g/wdal8640g,Washing Machines,3337.0,4.7,2023-04-22,2,28,19
hotpoint wdal8640g freestanding washer dryer in graphite,Washing Machines,2090.0,3.3,2024-04-24,7,56,12
hotpoint wmeuf944p 9kg washing machine,Washing Machines,1251.0,4.7,2023-08-08,5,38,9
hotpoint wmeuf944p washing machine a energy 1400 rpm 9kg white,Washing Machines,170.0,1.2,2023-09-07,10,62,9
washing machine,Washing Machines,2809.0,2.4,2023-08-29,2,15,7
hotpoint wmeuf944p washing machine in white 1400rpm 9kg a rated,Washing Machines,2354.0,1.1,2024-08-18,10,63,9
wmeuf944p 9kg 1400 spin washing machine,Washing Machines,1773.0,2.1,2024-02-17,6,39,9
hotpoint wmeuf944p 1400 spin 9kg washing machine,Washing Machines,3754.0,4.4,2022-12-24,7,48,9
hotpoint wmeuf944p 9kg 1400 spin washing machine white a rated,Washing Machines,3991.0,1.1,2024-12-17,10,62,9
samsung ww80j5556mw a 8kg ecobubble washing machine with 1400rpm spin,Washing Machines,2081.0,2.7,2023-06-05,10,69,11
samsung ww80j5556mw eco bubble washing machine in white 1400rpm 8kg a,Washing Machines,826.0,1.5,2023-06-09,11,69,11
samsung ww80j5556mw 8kg washing machine,Washing Machines,1665.0,2.7,2023-01-28,5,39,11
samsung ww80j5556mw 1400 8kg ecobubble washing,Washing Machines,129.0,4.4,2022-06-02,6,46,11
samsung ww80j5556mw 8kg 1400 spin washing machine white a rated,Washing Machines,1417.0,3.5,2024-06-11,10,63,11
samsung ww80j5556mw,Washing Machines,3787.0,3.9,2024-09-10,2,19,11
blomberg lwf411452aw 11kg washing machine,Washing Machines,1407.0,2.4,2023-04-25,5,41,11
blomberg lwf411452aw 11kg 1400rpm washing machine in white,Washing Machines,593.0,4.8,2023-08-06,8,58,11
blomberg lwf411452aw washing machine in white 1400rpm 11kg,Washing Machines,1037.0,3.8,2024-05-06,8,58,11
blomberg lwf411452aw a 11kg washing machine with 1400rpm spin,Washing Machines,2128.0,2.7,2022-01-20,9,61,11
blomberg lwf411452aw 1400 spin 11kg washing machine a rated which best buy,Washing Machines,4299.0,4.7,2022-08-16,12,74,11
blomberg lwf411452aw 11kg washing machine,Washing Machines,22.0,3.3,2022-01-19,5,41,11
blomberg lwf411452aw 11kg 1400 spin washing machine white a rated,Washing Machines,1633.0,3.8,2023-03-20,10,65,11
blomberg lwf411452aw,Washing Machines,4001.0,2.7,2023-01-03,2,20,11
beko wtg620m2w 6kg 1200 spin washing machine in white a,Washing Machines,4199.0,1.9,2024-06-17,10,55,9
beko wtg620m2w a 6kg 1200 spin washing machine in white,Washing Machines,1405.0,3.9,2024-06-07,10,55,9
beko wtg620m2w washing machine in white 1200 rpm 6kg slim depth,Washing Machines,1478.0,3.4,2023-12-27,11,63,9
beko wtg620m2w 1200 spin washing machine,Washing Machines,1194.0,3.0,2022-05-27,6,40,9
siemens wk14d541gb iq500 7kg wash 4kg dry integrated washer dryer,Washing Machines,1606.0,1.8,2024-04-27,10,65,10
siemens wk14d541gb built in washer dryer 7/4kg 1400rpm sensor drying,Washing Machines,4369.0,4.2,2022-07-17,10,68,10
wk14d541gb 7kg 1400 spin integrated washer dryer,Washing Machines,451.0,4.8,2024-09-23,7,48,10
siemens wk14d541gb built in 7kg washer dryer,Washing Machines,124.0,4.6,2023-07-19,7,44,10
siemens iq 500 integrated washer dryer in white,Washing Machines,3454.0,2.3,2023-01-04,8,47,10
siemens wk14d541gb/wk14d541gb,Washing Machines,2364.0,2.6,2024-03-12,2,29,21
samsung wd80m4b53jw 1400 spin 8kg wash 6kg dry washer dryer in white,Washing Machines,1866.0,4.2,2023-12-01,12,68,11
samsung wd80m4b53jw 1400 8kg ecobubble washer,Washing Machines,1683.0,3.4,2024-09-22,6,45,11
samsung wd80m4b53jw 8kg/6kg 1400 spin washer dryer white b rated,Washing Machines,906.0,3.2,2023-06-02,10,64,11
samsung wd80m4b53jw eco bubble washer dryer in white 1400rpm 8kg/6kg,Washing Machines,3534.0,4.7,2024-02-14,10,68,11
samsung wd80m4b53jw b rated 8/6kg ecobubble washer dryer with 1400rpm spin,Washing Machines,429.0,3.1,2023-07-15,11,74,11
samsung wd80m4b53jw eco bubble washer dryer in white 1400rpm 8kg 6kg,Washing Machines,2751.0,3.1,2022-03-01,11,68,11
samsung wd80m4b53jw,Washing Machines,3825.0,1.2,2023-06-29,2,19,11
samsung 8kg 6kg 1400 spin washer dryer wd80m4b53jw,Washing Machines,361.0,1.3,2024-10-13,8,50,11
blomberg lrf285411w white 1400 spin 8kg wash 5kg dry washer dryer,Washing Machines,4891.0,1.0,2022-10-30,11,65,10
blomberg lrf285411w a rated 8kg 5kg 1400 spin washer dryer,Washing Machines,431.0,4.7,2022-10-10,10,58,10
blomberg lrf285411w 1400 spin 8kg wash 5kg dry washer dryer,Washing Machines,2722.0,2.6,2023-04-23,10,59,10
blomberg lrf285411w washer dryer in white 1400rpm 8kg 5kg,Washing Machines,4954.0,2.9,2024-11-11,9,57,10
blomberg lrf285411w 1400 spin washer dryer,Washing Machines,3061.0,4.4,2023-07-13,6,42,10
blomberg lrf285411w 8kg/5kg 1400 spin washer dryer white a rated,Washing Machines,3223.0,3.4,2022-12-15,10,64,10
blomberg lrf285411w 1400 spin 8kg wash 5kg dry washer dryer,Washing Machines,1630.0,3.4,2023-11-01,10,59,10
1400rpm washer dryer 7kg/4kg load class b white,Washing Machines,4671.0,2.2,2022-09-15,8,47,7
zanussi zwd71460nw white 1400 spin 7kg wash 4kg dry washer dryer,Washing Machines,4988.0,4.3,2023-10-17,11,64,10
zanussi zwd71460nw washer dryer,Washing Machines,269.0,1.7,2024-12-06,4,31,10
zanussi zwd71460nw washer dryer in white 1400rpm 7kg wash 4kg dry,Washing Machines,1123.0,1.2,2024-11-16,11,65,10
zanussi zwd71460nw 1400rpm washer /dryer 7kg /4kg load class b white,Washing Machines,3392.0,2.1,2022-05-25,11,68,10
zanussi zwd71460nw 7kg/4kg 1400 spin washer dryer white b rated,Washing Machines,4533.0,2.1,2023-08-10,10,63,10
hoover hl1492d3 washing machine in white 1400rpm 9kg a aa rated,Washing Machines,1042.0,3.7,2023-06-06,11,63,8
hoover hl1492d3/hl1492d3,Washing Machines,1641.0,1.9,2024-03-11,2,24,17
1400rpm washing machine 9kg load class a white,Washing Machines,2441.0,3.7,2023-01-17,8,46,7
hoover hl1492d3 1400rpm 9kg one touch washing machine white,Washing Machines,3297.0,1.4,2024-02-15,9,59,8
hoover hl1492d3 1400rpm washing machine 9kg load class a white,Washing Machines,1383.0,1.6,2023-11-04,10,62,8
hoover hl1492d3 9kg washing machine,Washing Machines,3996.0,3.0,2022-11-23,5,35,8
hoover hl1492d3 link with one touch 9kg 1400 spin freestanding washing machine white with white door,Washing Machines,14.0,4.7,2023-09-22,16,100,12
hoover hl1492d3 link with one touch 9kg 1400 spin freestanding washing machine white with white door,Washing Machines,1674.0,4.4,2022-03-25,16,100,12
